Sumatoria PSD,Mediana PSD,Varianza,Estado del ciclo
1.3028482519169353e-05,2.2082173761303987e-07,0.00015053021080783965,Ciclo con Sibilancia
1.2437947525923418e-05,2.108126699309054e-07,0.0001464822515061777,Ciclo con Sibilancia
2.9125442043893246e-05,4.936515600659872e-07,0.000399956723248156,Ciclo con Sibilancia
1.9829043979072123e-05,3.36085491170714e-07,0.00022884940270022144,Ciclo con Sibilancia
5.6482805434425724e-05,9.573356853292496e-07,0.0006160739340697729,Ciclo con Sibilancia
8.332541664672728e-08,1.4122951974021573e-09,9.90025098872067e-07,Ciclo con Sibilancia
4.514464003239937e-05,7.651633903796503e-07,0.0005831724867526231,Ciclo con Sibilancia
3.5826128063466826e-05,6.072225095502852e-07,0.0004799087266376535,Ciclo con Sibilancia
1.7147727100074072e-05,2.9063944237413684e-07,0.00020055214233683926,Ciclo con Sibilancia
2.266154046829286e-05,3.840939062422519e-07,0.00026049652278916963,Ciclo con Sibilancia
1.6006672344379965e-05,2.7129953126067735e-07,0.0001829028072690617,Ciclo con Sibilancia
5.39049718401604e-05,9.136435905111932e-07,0.0005892270641369864,Ciclo con Sibilancia
5.113545733531209e-05,8.667026667002049e-07,0.0005671940748061664,Ciclo con Sibilancia
7.274541160884664e-08,1.2329730781160447e-09,8.791820395978098e-07,Ciclo con Sibilancia
8.123328237491282e-08,1.376835294490048e-09,9.453533668451718e-07,Ciclo con Sibilancia
8.518034879566084e-08,1.4437347253501838e-09,1.0055984877110995e-06,Ciclo con Sibilancia
8.406883206518379e-08,1.4248954587319286e-09,9.716885385738098e-07,Ciclo con Sibilancia
8.114014734302198e-08,1.375256734627491e-09,9.58309041892212e-07,Ciclo con Sibilancia
5.425936265321881e-07,9.196502144613357e-09,6.634047298068998e-06,Ciclo con Sibilancia
0.00021965381583338275,3.7229460310742837e-06,0.0026316257459931876,Ciclo con Sibilancia
0.00024265155760357256,4.112738264467331e-06,0.002866611460265402,Ciclo con Sibilancia
2.8631732600946606e-05,4.852836034058746e-07,0.0003287948853325389,Ciclo con Sibilancia
3.20140498506293e-05,5.426110144174458e-07,0.00036261092957241364,Ciclo con Sibilancia
0.00018218046332402056,3.0878044631189926e-06,0.002130211380024416,Ciclo con Sibilancia
0.00022142271862596037,3.752927434338311e-06,0.002571743757657968,Ciclo con Sibilancia
0.00017936163588614716,3.04002772688385e-06,0.0020843033243899828,Ciclo con Sibilancia
0.0001568037800930023,2.6576911880169883e-06,0.0018684114206830805,Ciclo con Sibilancia
0.00011859082030396293,2.010013903456999e-06,0.0013650342694833553,Ciclo con Sibilancia
3.210054136660878e-05,5.440769723154031e-07,0.0003664695227404165,Ciclo con Sibilancia
2.378508757694827e-05,4.0313707757539444e-07,0.0002725805902551308,Ciclo con Sibilancia
3.239602336914405e-05,5.490851418498992e-07,0.00037992304587152484,Ciclo con Sibilancia
3.100120979031932e-05,5.254442337342258e-07,0.0003593983008229457,Ciclo con Sibilancia
2.788236629752877e-05,4.725824796191317e-07,0.0003259213954055038,Ciclo con Sibilancia
2.2997078422350445e-05,3.8978099020932956e-07,0.000262485703138149,Ciclo con Sibilancia
4.304314037450885e-05,7.295447521103196e-07,0.0004717683075916038,Ciclo con Sibilancia
6.056479696322997e-05,1.0265219824276266e-06,0.0006738650250149667,Ciclo con Sibilancia
5.565234861322734e-05,9.43260145986904e-07,0.0006260778747360063,Ciclo con Sibilancia
5.421307305715729e-05,9.188656450365643e-07,0.00058833097842784,Ciclo con Sibilancia
5.399847601444979e-05,9.152284070245727e-07,0.0005878758912434531,Ciclo con Sibilancia
9.419809538156741e-05,1.5965778878231765e-06,0.0010645372825672393,Ciclo con Sibilancia
8.987904563134438e-05,1.5233736547685488e-06,0.0010054851961229083,Ciclo con Sibilancia
8.598766191384177e-05,1.4574179985396911e-06,0.00099134754756207,Ciclo con Sibilancia
9.576238359062076e-05,1.623091247298657e-06,0.0010711243592915513,Ciclo con Sibilancia
9.472082975323677e-05,1.6054377924277419e-06,0.0010909510393210225,Ciclo con Sibilancia
7.876475956969752e-05,1.3349959249101275e-06,0.0008797264398945858,Ciclo con Sibilancia
6.560465670441514e-05,1.1119433339731378e-06,0.0007308901505545636,Ciclo con Sibilancia
3.9878726525733204e-05,6.759106190802238e-07,0.0004448271615308567,Ciclo con Sibilancia
3.3721217284981496e-05,5.715460556776524e-07,0.0003794041596658373,Ciclo con Sibilancia
3.4711073571556365e-05,5.883232808738367e-07,0.000398653885384969,Ciclo con Sibilancia
3.332620324437773e-05,5.648509024470802e-07,0.00038431399017492486,Ciclo con Sibilancia
3.505644261083297e-05,5.941769934039487e-07,0.00039978920350970226,Ciclo con Sibilancia
3.463976298560305e-05,5.871146268746279e-07,0.0003952658708749372,Ciclo con Sibilancia
2.5503232017630176e-06,4.32258169790342e-08,2.8477539221600156e-05,Ciclo con Sibilancia
0.00030201243231619347,5.118854785020228e-06,0.003466180865559204,Ciclo con Sibilancia
2.0026668555836086e-05,3.394350602684082e-07,0.000238963600328512,Ciclo con Sibilancia
0.0006929923090999242,1.1745632357625834e-05,0.007916914184190743,Ciclo con Sibilancia
0.00017477763933321995,2.962332870054575e-06,0.002089505550680469,Ciclo con Sibilancia
0.00022604462047232996,3.831264753768304e-06,0.0028505728779154894,Ciclo con Sibilancia
0.00019290541981128304,3.269583386631916e-06,0.0022844862558793937,Ciclo con Sibilancia
0.0003983202673512711,6.751190972055442e-06,0.004793480035861161,Ciclo con Sibilancia
0.00016670085695366437,2.8254382534519385e-06,0.0019051869150797246,Ciclo con Sibilancia
0.0005761454300250679,9.765176780085896e-06,0.0069051089644211385,Ciclo con Sibilancia
9.330567883262751e-05,1.581452183603856e-06,0.0010981737236312856,Ciclo con Sibilancia
7.344981033702192e-05,1.244912039610541e-06,0.0008499999711700821,Ciclo con Sibilancia
2.0399055506425505e-06,3.457467034987374e-08,2.462616812006166e-05,Ciclo con Sibilancia
2.7215275999225374e-06,4.6127586439365044e-08,3.224270878366368e-05,Ciclo con Sibilancia
1.6781651701509476e-06,2.844347746018555e-08,2.07152958284154e-05,Ciclo con Sibilancia
1.778705335580621e-06,3.014754806068849e-08,2.0496153674371346e-05,Ciclo con Sibilancia
8.233376618935519e-07,1.395487562531444e-08,1.1159535548850661e-05,Ciclo con Sibilancia
5.457643569381344e-07,9.250243337934481e-09,7.833058291629356e-06,Ciclo con Sibilancia
7.830897768901481e-07,1.3272708082883867e-08,9.206889611293671e-06,Ciclo con Sibilancia
2.6760699959327084e-06,4.535711857513065e-08,3.062514015045086e-05,Ciclo con Sibilancia
1.6874223648634139e-06,2.8600379065481592e-08,1.9320152130327488e-05,Ciclo con Sibilancia
2.1380319047086886e-06,3.62378288933676e-08,2.5281607738932415e-05,Ciclo con Sibilancia
3.4036874442117768e-06,5.768961769850469e-08,4.129167391255745e-05,Ciclo con Sibilancia
2.148059746468127e-06,3.64077923130191e-08,2.694809712977746e-05,Ciclo con Sibilancia
2.579002998833687e-06,4.371191523446927e-08,3.0195642694308324e-05,Ciclo con Sibilancia
2.3397957726707073e-06,3.965755546899504e-08,2.869161262185836e-05,Ciclo con Sibilancia
3.2484926033946655e-06,5.505919666770619e-08,3.976439935405263e-05,Ciclo con Sibilancia
2.7792332262052717e-06,4.7105647901784265e-08,3.399516338456584e-05,Ciclo con Sibilancia
2.5202871845176483e-07,4.271673194097709e-09,2.8738721608784083e-06,Ciclo con Sibilancia
1.9913709790549733e-07,3.3752050492457176e-09,2.4033757903164293e-06,Ciclo con Sibilancia
1.4874006358162545e-07,2.5210180268072112e-09,1.9408640645740825e-06,Ciclo con Sibilancia
1.43844061832424e-07,2.4380349463122713e-09,1.6702946836084668e-06,Ciclo con Sibilancia
1.5833162427845555e-07,2.6835868521772126e-09,1.8094811847158707e-06,Ciclo con Sibilancia
1.5946509840341081e-07,2.7027982780239123e-09,1.8742790848417258e-06,Ciclo con Sibilancia
1.8983756424982952e-07,3.2175858347428734e-09,2.1885737984324054e-06,Ciclo con Sibilancia
1.908090949361906e-07,3.2340524565456034e-09,2.1497284008056995e-06,Ciclo con Sibilancia
1.5154716977542365e-07,2.5685960978885363e-09,1.812208023020689e-06,Ciclo con Sibilancia
2.929668681126405e-07,4.965540137502381e-09,3.563632295986182e-06,Ciclo con Sibilancia
2.1543288441473512e-07,3.651404820588731e-09,2.595186193153044e-06,Ciclo con Sibilancia
4.188532457379069e-07,7.099207554879778e-09,4.87434319903322e-06,Ciclo con Sibilancia
3.602070868583095e-08,6.105204862005246e-10,3.944009829946818e-07,Ciclo con Sibilancia
3.886255727485883e-08,6.586874114382853e-10,4.477499454942967e-07,Ciclo con Sibilancia
3.977472616757511e-08,6.741479011453408e-10,4.518145392228845e-07,Ciclo con Sibilancia
2.5859278141577715e-08,4.3829284985724943e-10,2.872190940429648e-07,Ciclo con Sibilancia
1.9429714420460523e-07,3.293171935671275e-09,2.1301464671018433e-06,Ciclo con Sibilancia
1.4524603909881797e-07,2.4617972728613215e-09,1.7323536007613098e-06,Ciclo con Sibilancia
1.446631732172458e-07,2.45191819012281e-09,1.633240133231419e-06,Ciclo con Sibilancia
1.753558170911868e-06,2.9721324930709627e-08,1.959832845961926e-05,Ciclo con Sibilancia
4.4613993169165593e-07,7.561693757485694e-09,5.207381478372121e-06,Ciclo con Sibilancia
3.5129782698834724e-07,5.954200457429614e-09,4.1769592536566075e-06,Ciclo con Sibilancia
3.97935024788582e-07,6.74466143709461e-09,4.487617001540194e-06,Ciclo con Sibilancia
2.99099492324512e-07,5.069482920754441e-09,3.4566689573465502e-06,Ciclo con Sibilancia
1.0944696206706703e-07,1.8550332553740174e-09,1.2183302746559243e-06,Ciclo con Sibilancia
1.1340130266578756e-07,1.9220559773862298e-09,1.2570697469751526e-06,Ciclo con Sibilancia
9.547637945328214e-08,1.6182437195471548e-09,1.0741815552793397e-06,Ciclo con Sibilancia
5.591727119832756e-06,9.477503592936875e-08,7.719460298110757e-05,Ciclo con Sibilancia
5.000595174742248e-06,8.475585041936013e-08,7.143350533988557e-05,Ciclo con Sibilancia
5.890585766834614e-06,9.984043672601041e-08,7.940324466849599e-05,Ciclo con Sibilancia
4.9077547733038426e-06,8.318228429328547e-08,7.265891205977166e-05,Ciclo con Sibilancia
6.923851289598162e-06,1.1735341168810443e-07,9.372824933758589e-05,Ciclo con Sibilancia
6.110361331724746e-06,1.0356544630041943e-07,8.270159793739908e-05,Ciclo con Sibilancia
4.941680358998521e-05,8.375729422031392e-07,0.0005695811329944749,Ciclo con Sibilancia
3.797421416712863e-05,6.436307485954005e-07,0.00045660315419324214,Ciclo con Sibilancia
3.335961793087177e-05,5.654172530656233e-07,0.00040072165905623774,Ciclo con Sibilancia
6.687290341827929e-05,1.1334390409877846e-06,0.0007952022974239703,Ciclo con Sibilancia
7.22437898170891e-05,1.2244710138489677e-06,0.0008690277812798397,Ciclo con Sibilancia
4.102654497037481e-05,6.953651689894036e-07,0.0004756996381402308,Ciclo con Sibilancia
3.614189678756184e-05,6.12574521823082e-07,0.00041292823772112595,Ciclo con Sibilancia
3.21758456493319e-05,5.453533160903712e-07,0.0003788151574336906,Ciclo con Sibilancia
2.4686468333630568e-05,4.184147175191622e-07,0.0002726459092940875,Ciclo con Sibilancia
2.4216285715466643e-05,4.104455206011295e-07,0.0003042345075708944,Ciclo con Sibilancia
4.6884276641741965e-05,7.946487566396943e-07,0.0005495082974138131,Ciclo con Sibilancia
3.994173665320215e-05,6.769785873424093e-07,0.000496761626077628,Ciclo con Sibilancia
0.0008307602776613004,1.408068267222543e-05,0.009596141692042898,Ciclo con Sibilancia
0.0007675486108799391,1.3009298489490493e-05,0.008591049059618158,Ciclo con Sibilancia
0.0009434430399220166,1.599055999867825e-05,0.011118544341825692,Ciclo con Sibilancia
0.0011545844304640428,1.9569227634983778e-05,0.013069400976558313,Ciclo con Sibilancia
0.00010158899393390639,1.7218473548119726e-06,0.0011711772370560872,Ciclo con Sibilancia
1.5311464358831858e-06,2.5951634506494675e-08,1.891300367595954e-05,Ciclo con Sibilancia
1.3297712005847615e-05,2.253849492516545e-07,0.00015400456756720985,Ciclo con Sibilancia
1.8384509241204068e-05,3.1160185154583163e-07,0.00021696113230960937,Ciclo con Sibilancia
1.2880727413227394e-05,2.1831741378351516e-07,0.00014406199543318094,Ciclo con Sibilancia
4.5216561718753226e-05,7.663824020127666e-07,0.0006103055647123263,Ciclo con Sibilancia
3.801017240243617e-05,6.442402102107825e-07,0.0004487819062747894,Ciclo con Sibilancia
2.9773420701041798e-05,5.046342491702e-07,0.00036202543231130023,Ciclo con Sibilancia
3.230584473375613e-05,5.475566904026463e-07,0.0003837229858401231,Ciclo con Sibilancia
4.2750962860388306e-05,7.245925908540391e-07,0.0005104459673673684,Ciclo con Sibilancia
3.4911959801856054e-05,5.917281322348483e-07,0.0004608243462314049,Ciclo con Sibilancia
2.1729021202770085e-05,3.682884949622048e-07,0.0002731730089559605,Ciclo con Sibilancia
0.00015280001329534177,2.589830733819352e-06,0.0017410516260841983,Ciclo con Sibilancia
4.1798293766099495e-05,7.084456570525338e-07,0.0004793444357456276,Ciclo con Sibilancia
0.00013272000929659061,2.2494916829930613e-06,0.0016060590340497992,Ciclo con Sibilancia
0.00016400667494360693,2.779774151586558e-06,0.001904842550548057,Ciclo con Sibilancia
0.00014632479255996522,2.4800812298299193e-06,0.0016436433468086094,Ciclo con Sibilancia
0.00026525348843273053,4.495821837842891e-06,0.0031893212642531907,Ciclo con Sibilancia
9.792892235680625e-05,1.659812243335699e-06,0.0011307796868219317,Ciclo con Sibilancia
6.847396061182485e-05,1.1605756035902516e-06,0.0007986735815845907,Ciclo con Sibilancia
6.95704221897645e-05,1.1791596981316016e-06,0.0008162997695667052,Ciclo con Sibilancia
7.273705462952724e-05,1.2328314343987668e-06,0.0008678832261593335,Ciclo con Sibilancia
9.98203311609101e-05,1.6918700196764425e-06,0.0012575484449522086,Ciclo con Sibilancia
6.444966005045077e-05,1.0923671194991656e-06,0.0007393195516195652,Ciclo con Sibilancia
8.241530954757528e-05,1.3968696533487335e-06,0.0009787302889066537,Ciclo con Sibilancia
3.861654246011157e-05,6.545176688154503e-07,0.0004686902720690914,Ciclo con Sibilancia
2.4367561885655322e-05,4.1300952348568343e-07,0.0003068955210203157,Ciclo con Sibilancia
2.388143481988672e-05,4.0477008169299526e-07,0.00030903489158650663,Ciclo con Sibilancia
1.904063529465711e-05,3.2272263211283234e-07,0.00024123443712476645,Ciclo con Sibilancia
0.000161749604864846,2.7415187265228136e-06,0.0018761118742041845,Ciclo con Sibilancia
5.6403039912034644e-05,9.55983727322621e-07,0.0007107587959517909,Ciclo con Sibilancia
0.00014740645061859546,2.49841441726433e-06,0.0017788323047961121,Ciclo con Sibilancia
0.00012602748150273112,2.1360590085208665e-06,0.0014583582232514417,Ciclo con Sibilancia
8.262067320053914e-05,1.400350393229477e-06,0.0011321747889241314,Ciclo con Sibilancia
9.41830180639622e-05,1.5963223400671557e-06,0.0012456322846449747,Ciclo con Sibilancia
7.772200317060443e-05,1.3173220876373631e-06,0.0009434599129822004,Ciclo con Sibilancia
8.816629082169397e-05,1.494343912232101e-06,0.0011226971087019324,Ciclo con Sibilancia
7.331891202579349e-05,1.2426934241659914e-06,0.0008766172774032926,Ciclo con Sibilancia
0.0002528262665445359,4.285190958381964e-06,0.0031638033449132045,Ciclo con Sibilancia
4.799004959336493e-05,8.133906710739818e-07,0.0007286127851693875,Ciclo con Sibilancia
6.160180979296141e-05,1.0440984710671426e-06,0.0007718858718927427,Ciclo con Sibilancia
6.625408091929838e-05,1.1229505240559048e-06,0.0008085571673830569,Ciclo con Sibilancia
5.7377595328246684e-05,9.725016157329946e-07,0.0007176450695025798,Ciclo con Sibilancia
6.656041723513838e-05,1.1281426650023453e-06,0.0007936609540601932,Ciclo con Sibilancia
0.0001410828022574069,2.391233936566219e-06,0.0016542003354804908,Ciclo con Sibilancia
0.0014251853957332405,2.4155684673444755e-05,0.01633737756426457,Ciclo con Sibilancia
0.0010943652101607694,1.8548562884080837e-05,0.013134459414898379,Ciclo con Sibilancia
0.000820670205739458,1.390966450405861e-05,0.00957723704457081,Ciclo con Sibilancia
6.533536352083725e-05,1.107379042726055e-06,0.0007497240198351691,Ciclo con Sibilancia
0.0002469401160373959,4.1854256955490835e-06,0.002825799574577417,Ciclo con Sibilancia
0.0005923890310568514,1.0040492051811042e-05,0.006979828098612022,Ciclo con Sibilancia
0.0007077216714990146,1.1995282567779909e-05,0.007961247677660982,Ciclo con Sibilancia
0.00044620959709375897,7.5628745270128635e-06,0.004938803490957858,Ciclo con Sibilancia
3.168505259404909e-05,5.370347897296456e-07,0.0003949640109853682,Ciclo con Sibilancia
0.0008006232122471132,1.3569884953340901e-05,0.009079828461971928,Ciclo con Sibilancia
0.0006339048234018727,1.0744149549184284e-05,0.006973152233284431,Ciclo con Sibilancia
6.017205807488025e-05,1.0198653910996652e-06,0.0008789004095869803,Ciclo con Sibilancia
0.00012670548528403842,2.1475505980345493e-06,0.0016053359680233729,Ciclo con Sibilancia
9.401086476542378e-05,1.5934044875495555e-06,0.001130388541168908,Ciclo con Sibilancia
9.722588421223341e-05,1.6478963425802273e-06,0.001161937373291743,Ciclo con Sibilancia
1.9466738749370637e-07,3.29944724565604e-09,2.3467817826513517e-06,Ciclo con Sibilancia
2.0682638799065729e-07,3.505531999841649e-09,2.3901915162141517e-06,Ciclo con Sibilancia
2.777545695558494e-07,4.70770456874321e-09,3.2538067127308347e-06,Ciclo con Sibilancia
2.7284609256793604e-07,4.62451004352434e-09,3.2359557212296914e-06,Ciclo con Sibilancia
2.9871343662666534e-07,5.062939603841785e-09,3.6357863312676604e-06,Ciclo con Sibilancia
2.2749660387047493e-08,3.8558746418724566e-10,3.015506707528182e-07,Ciclo con Sibilancia
2.6349672157734448e-08,4.4660461284295674e-10,3.346483930695664e-07,Ciclo con Sibilancia
7.418159428226315e-08,1.257315157326494e-09,8.788202563534213e-07,Ciclo con Sibilancia
8.142189076912795e-08,1.380032046934372e-09,9.719259073841492e-07,Ciclo con Sibilancia
5.50164154198478e-08,9.32481617285556e-10,6.556890403572919e-07,Ciclo con Sibilancia
6.866587764670245e-08,1.163828434689872e-09,8.024393454234468e-07,Ciclo con Sibilancia
8.180462856028296e-08,1.3865191281403891e-09,9.431729906766973e-07,Ciclo con Sibilancia
1.0659536600058889e-07,1.806701118654049e-09,1.275357423204411e-06,Ciclo con Sibilancia
1.2955828386485718e-06,2.1959031163535114e-08,1.532569152762978e-05,Ciclo con Sibilancia
1.264557495135384e-06,2.1433177883650576e-08,1.4599549014497888e-05,Ciclo con Sibilancia
1.3272387473041115e-06,2.249557198820528e-08,1.5789449371515877e-05,Ciclo con Sibilancia
3.568406516686763e-06,6.04814663845214e-08,4.0538983809544346e-05,Ciclo con Sibilancia
3.605236402041794e-06,6.110570172952193e-08,4.103962417903575e-05,Ciclo con Sibilancia
3.916632083975145e-06,6.638359464364654e-08,4.377859350156361e-05,Ciclo con Sibilancia
3.5715775710273514e-06,6.05352130682602e-08,4.165100083251179e-05,Ciclo con Sibilancia
4.494849932560012e-06,7.61838971620341e-08,5.1161117441658e-05,Ciclo con Sibilancia
1.976504845120658e-06,3.3500082120689114e-08,2.3495111276160373e-05,Ciclo con Sibilancia
2.333345780179248e-06,3.954823356236014e-08,2.9421675597826284e-05,Ciclo con Sibilancia
2.072706551646195e-06,3.513061951942703e-08,2.4367594046105667e-05,Ciclo con Sibilancia
1.6945917902025179e-06,2.872189474919522e-08,2.0656115087348726e-05,Ciclo con Sibilancia
2.0699548387457134e-06,3.5083980317723956e-08,2.36448215810677e-05,Ciclo con Sibilancia
3.663758741644427e-06,6.209760579058351e-08,4.5326006423559804e-05,Ciclo con Sibilancia
3.7535600043650696e-06,6.361966109093338e-08,4.5954407569337343e-05,Ciclo con Sibilancia
2.9441718110794263e-06,4.990121713693943e-08,3.611241557330123e-05,Ciclo con Sibilancia
3.1842055756761825e-06,5.3969586028409875e-08,3.836295062374179e-05,Ciclo con Sibilancia
5.33531321088187e-06,9.042903747257408e-08,6.228375814370926e-05,Ciclo con Sibilancia
3.92941748205219e-06,6.660029630596932e-08,4.574196523917598e-05,Ciclo con Sibilancia
7.142262568971254e-06,1.210552977791738e-07,8.256575218067939e-05,Ciclo con Sibilancia
5.06280587491397e-06,8.581026906633846e-08,6.071672552771942e-05,Ciclo con Sibilancia
4.721955106266542e-06,8.003313739434817e-08,5.477508395057496e-05,Ciclo con Sibilancia
4.023721893998001e-06,6.819867616945764e-08,4.8474370952279247e-05,Ciclo con Sibilancia
3.7251708788047223e-06,6.313848947126648e-08,4.307052793601288e-05,Ciclo con Sibilancia
7.073031728629222e-06,1.1988189370558003e-07,8.373722702934697e-05,Ciclo con Sibilancia
4.520905960641474e-06,7.662552475663515e-08,5.5273945228595615e-05,Ciclo con Sibilancia
4.571842729583038e-06,7.748885982344131e-08,6.402230449060328e-05,Ciclo con Sibilancia
4.860299238823608e-06,8.237795320040013e-08,6.420595368839624e-05,Ciclo con Sibilancia
5.38976940886337e-06,9.135202387904017e-08,6.439093488966563e-05,Ciclo con Sibilancia
6.191038066463995e-06,1.049328485841355e-07,7.190006007331702e-05,Ciclo con Sibilancia
4.930075117696537e-06,8.356059521519554e-08,5.928333159621535e-05,Ciclo con Sibilancia
3.5983516455579067e-06,6.098901094165943e-08,4.073091595505782e-05,Ciclo con Sibilancia
3.5770166296011375e-06,6.06274005017142e-08,4.141778505479972e-05,Ciclo con Sibilancia
4.512265655129756e-06,7.647907890050434e-08,5.302750979370725e-05,Ciclo con Sibilancia
5.630175999215339e-06,9.542671185110745e-08,6.743475025742038e-05,Ciclo con Sibilancia
6.333112000200842e-06,1.0734088135933631e-07,7.827554459559493e-05,Ciclo con Sibilancia
6.989417641879498e-06,1.1846470579456776e-07,8.049444884506374e-05,Ciclo con Sibilancia
1.4406960130966185e-05,2.4418576493163026e-07,0.0001711898844883594,Ciclo con Sibilancia
7.681917019596688e-06,1.3020198338299472e-07,8.949601501398581e-05,Ciclo con Sibilancia
9.665855558681282e-06,1.638280603166319e-07,0.00011459322848816249,Ciclo con Sibilancia
7.897396734843607e-06,1.3385418194650182e-07,8.930609705241755e-05,Ciclo con Sibilancia
5.5208370684876105e-06,9.357350963538323e-08,6.370127853074258e-05,Ciclo con Sibilancia
1.0855654719384727e-05,1.839941477861818e-07,0.00012403133736076056,Ciclo con Sibilancia
2.7366616153684146e-06,4.638409517573584e-08,3.138272744726199e-05,Ciclo con Sibilancia
3.0162108957062356e-06,5.112221857129213e-08,3.359749762661137e-05,Ciclo con Sibilancia
3.1577835421855225e-06,5.352175495229699e-08,3.541728084660673e-05,Ciclo con Sibilancia
2.840812714834424e-06,4.814936804804109e-08,3.310426242059523e-05,Ciclo con Sibilancia
2.61107253315908e-06,4.4255466663713224e-08,2.9440713039075866e-05,Ciclo con Sibilancia
2.9463176598482877e-06,4.993758745505572e-08,3.294407999936496e-05,Ciclo con Sibilancia
3.5188122372440233e-06,5.964088537701735e-08,3.9877670825930765e-05,Ciclo con Sibilancia
3.2112632188851798e-06,5.442819015059627e-08,3.621047064174821e-05,Ciclo con Sibilancia
3.2723452264171107e-06,5.546347841384933e-08,3.6609465690409826e-05,Ciclo con Sibilancia
1.8663210639970226e-07,3.1632560406729195e-09,2.2193875759339434e-06,Ciclo con Sibilancia
2.650524209076547e-07,4.4924139136890635e-09,3.0313057513961496e-06,Ciclo con Sibilancia
2.9725052646529245e-07,5.038144516360889e-09,3.472718316575023e-06,Ciclo con Sibilancia
2.1371598272174824e-07,3.622304791894038e-09,2.5411323908007435e-06,Ciclo con Sibilancia
2.530202071077621e-07,4.288478086572239e-09,2.966659094677776e-06,Ciclo con Sibilancia
2.53999994867505e-07,4.305084658771271e-09,2.9244539159461285e-06,Ciclo con Sibilancia
2.2343726546924204e-07,3.787072296088848e-09,2.5344905702853586e-06,Ciclo con Sibilancia
6.24630904340848e-06,1.0586964480353356e-07,9.128328784613447e-05,Ciclo con Sibilancia
1.2074534168944286e-05,2.0465312150753027e-07,0.00016795998057683958,Ciclo con Sibilancia
7.572526267252707e-06,1.2834790283479165e-07,0.00011179321497679013,Ciclo con Sibilancia
5.741265565915099e-06,9.730958586296777e-08,8.447159603564801e-05,Ciclo con Sibilancia
7.192923630156159e-06,1.2191395983315524e-07,0.0001071942985505625,Ciclo con Sibilancia
7.5890191545190155e-06,1.2862744329693248e-07,0.00010666068392360808,Ciclo con Sibilancia
2.2687635068107197e-05,3.845361875950372e-07,0.0002726747483865383,Ciclo con Sibilancia
3.0135773463856716e-05,5.107758214213002e-07,0.00035437410977185585,Ciclo con Sibilancia
2.5964771405764408e-05,4.400808712841425e-07,0.00032035685391652684,Ciclo con Sibilancia
2.5131196577633105e-05,4.259524843666628e-07,0.00028945581566406975,Ciclo con Sibilancia
2.82706889729657e-05,4.791642198807746e-07,0.00033308499679519514,Ciclo con Sibilancia
3.817949637204628e-05,6.471101080007844e-07,0.00046647377630012874,Ciclo con Sibilancia
3.6815416312901794e-05,6.239901069983355e-07,0.00044336798814835737,Ciclo con Sibilancia
1.8566176996326262e-07,3.1468096603942818e-09,2.901640430282671e-06,Ciclo con Sibilancia
9.386268317308323e-05,1.5908929351370037e-06,0.0010614358177147315,Ciclo con Sibilancia
0.00011889786785119619,2.0152180991728166e-06,0.0013982820964336354,Ciclo con Sibilancia
9.656011785263581e-05,1.6366121669938274e-06,0.0011000742071674947,Ciclo con Sibilancia
9.413564358778172e-05,1.595519382843758e-06,0.0010776402029427949,Ciclo con Sibilancia
0.00014937315030339037,2.5317483102269557e-06,0.0017832743375466556,Ciclo con Sibilancia
0.00011691200070078623,1.981559333911631e-06,0.001310432468049566,Ciclo con Sibilancia
4.545852718274183e-05,7.704835115718953e-07,0.0005228759181458391,Ciclo con Sibilancia
4.3140036628445736e-05,7.311870614990802e-07,0.0005268187218920056,Ciclo con Sibilancia
4.054917105232575e-05,6.872740856326398e-07,0.00047983681809387886,Ciclo con Sibilancia
0.00012196204440463578,2.067153294993827e-06,0.0014052546274103152,Ciclo con Sibilancia
8.227444685622824e-05,1.3944821501055634e-06,0.0009501470577026552,Ciclo con Sibilancia
7.968749988784242e-05,1.350635591319363e-06,0.0009193096694845756,Ciclo con Sibilancia
1.6071107302282862e-05,2.7239164919123496e-07,0.00019196444233908437,Ciclo con Sibilancia
9.360977950564302e-05,1.5866064322990342e-06,0.0010984377188375776,Ciclo con Sibilancia
9.692453395885724e-05,1.642788711167072e-06,0.001105857081682142,Ciclo con Sibilancia
0.0001113271571847626,1.8869009692332645e-06,0.0012666809322202726,Ciclo con Sibilancia
7.022864010714655e-05,1.1903159340194331e-06,0.0008133539118694797,Ciclo con Sibilancia
0.0001059114130748156,1.7951086961833153e-06,0.0011602452565415893,Ciclo con Sibilancia
7.695574912615451e-05,1.3043347309517715e-06,0.0008779575669698781,Ciclo con Sibilancia
0.00010646561150938057,1.8045018899895012e-06,0.001205308405483399,Ciclo con Sibilancia
9.942617754246685e-05,1.6851894498723193e-06,0.001188685573555123,Ciclo con Sibilancia
0.00010516021213129973,1.7823764768016903e-06,0.0011905485574503565,Ciclo con Sibilancia
7.426257054942326e-05,1.2586876364309028e-06,0.0007985828454148136,Ciclo con Sibilancia
7.915990400757856e-05,1.3416932882640433e-06,0.0009287029433656059,Ciclo con Sibilancia
7.361795350989169e-05,1.2477619238964692e-06,0.0008074705265019479,Ciclo con Sibilancia
6.807905350379118e-05,1.1538822627761218e-06,0.0007824674317218395,Ciclo con Sibilancia
0.00015272284133206637,2.588522734441803e-06,0.001907609920139943,Ciclo con Sibilancia
0.00010081087522928666,1.7086589021912993e-06,0.001241909750261533,Ciclo con Sibilancia
